episode,deltaT,maxRadius,avgRadius,numUnknownSlots,coverage,numSamples
42,3.062795765130399,0.16763669423105418,0.1516975765535589,24,1.0,269
43,3.017460496158975,0.16547156201002228,0.14974397352825794,24,1.0,270
44,2.978488116180401,0.1635848502389623,0.14784682422059217,24,1.0,271
45,2.9445273043013214,0.1617643175733887,0.14602955166017897,24,1.0,272
46,2.9117577163209964,0.16015036427783724,0.14426842739127646,24,1.0,273
47,2.8827065570010704,0.15858608867718618,0.14256768990079002,24,1.0,274
48,2.8545495961893512,0.15649493015563068,0.14092726103250378,24,1.0,275
49,2.816908742801352,0.15487660994374963,0.13935061004091345,24,1.0,276
50,2.787778978987493,0.15359389445165453,0.13781606365054208,24,1.0,277
51,2.7646901001297817,0.15163974896595045,0.13633677897646218,24,1.0,278
52,2.729515481387108,0.14970341046275235,0.1348903371821487,24,1.0,279
53,2.6946613883295423,0.14818087666728935,0.13348314498118313,24,1.0,280
54,2.6672557800112084,0.1465966268144392,0.13211512030508635,24,1.0,281
55,2.6387392826599054,0.1451439022028476,0.13078059167939968,24,1.0,282
56,2.6125902396512566,0.14381267922135904,0.12948470291663494,24,1.0,283
57,2.5886282259844626,0.14251915727883452,0.1282228950616705,24,1.0,284
58,2.565344831019021,0.14097071083662258,0.12700702972943326,24,1.0,284
59,2.537472795059206,0.1397317458852933,0.12582240398591568,24,1.0,285
60,2.5151714259352795,0.13848071675483775,0.12466278139818306,24,1.0,286
61,2.4926529015870793,0.13724206863930502,0.12353550343086227,24,1.0,287
62,2.4703572355074903,0.13575777843411882,0.12243777700895224,24,1.0,288
63,2.443640011814139,0.13482384096064864,0.12136672359975147,24,1.0,288
64,2.4268291372916755,0.13352112427153393,0.12032417037101843,24,1.0,289
65,2.4033802368876107,0.13229676127588627,0.11930716719133609,24,1.0,290
66,2.381341702965953,0.13116477056092316,0.11831317526241376,24,1.0,290
67,2.3609658700966167,0.12985696153644452,0.1173378620467372,24,1.0,291
68,2.337425307656001,0.12875246002241092,0.11639187759528746,24,1.0,292
69,2.3175442804033963,0.12755334380588138,0.11546431462278899,24,1.0,293
70,2.2959601885058647,0.12662927161655826,0.11455827226099023,24,1.0,293
71,2.2793268890980487,0.1256922434614946,0.11367766244964611,24,1.0,294
72,2.262460382306903,0.12469448831280659,0.11280729082133678,24,1.0,295
73,2.2445007896305187,0.12375328602341469,0.11195937430083354,24,1.0,295
74,2.2275591484214643,0.12289677782585008,0.11112474276769736,24,1.0,296
75,2.2121420008653017,0.1219053929721948,0.11031080494480054,24,1.0,297
76,2.194297073499506,0.12087911145011605,0.10951503199230571,24,1.0,297
77,2.175824006102089,0.1200686076341355,0.10873232142216073,24,1.0,298
78,2.161234937414439,0.11917511790527403,0.10796357361441282,24,1.0,298
79,2.145152122294933,0.11841371153984498,0.10721652917653912,24,1.0,299
80,2.1314468077172095,0.11746269331317213,0.10648207364669034,24,1.0,300
81,2.1143284796370985,0.11658841807655154,0.10576253694732884,24,1.0,300
82,2.0985915253779277,0.11560461091622641,0.1050569983703253,24,1.0,301
83,2.0808829964920754,0.11489950774018068,0.10436299441027291,24,1.0,301
84,2.068191139323252,0.11407096141062782,0.10368145200132223,24,1.0,302
85,2.0532773053913007,0.11327304873417914,0.10301195809343992,24,1.0,303
86,2.0389148772152246,0.11249242007718858,0.10235856541409545,24,1.0,303
87,2.0248635613893944,0.11182160172793361,0.10171242991845676,24,1.0,304
88,2.012788831102805,0.11117464331415339,0.10107675352420535,24,1.0,304
89,2.001143579654761,0.11057305167840138,0.10045627202089476,24,1.0,305
90,1.9903149302112249,0.10984902831059759,0.09984614728678808,24,1.0,305
91,1.9772825095907567,0.10912889637806998,0.09924518755719801,24,1.0,306
92,1.9643201348052597,0.10856122335189024,0.09865411382152561,24,1.0,306
93,1.9541020203340242,0.10781509242849768,0.09807299867991125,24,1.0,307
94,1.9406716637129584,0.10722760428888248,0.09749983030321961,24,1.0,307
95,1.9300968771998845,0.1067003297135474,0.09693427992815562,24,1.0,308
96,1.9206059348438531,0.10607229636154347,0.09638191288955104,24,1.0,308
97,1.9093013345077825,0.10538791775095814,0.09583762802951375,24,1.0,309
98,1.8969825195172465,0.10485981393566568,0.09530366382030186,24,1.0,309
99,1.8874766508419822,0.10427434813348375,0.09477530620941661,24,1.0,310
100,1.8769382664027077,0.10366225387944233,0.09425910209829946,24,1.0,310
101,1.865920569829962,0.103115486142461,0.09374781872873979,24,1.0,311
102,1.856078750564298,0.10252437829236292,0.09324569587142233,24,1.0,311
103,1.8454388092625327,0.10197867879859454,0.0927512082164832,24,1.0,312
104,1.8356162183747018,0.10151075037032922,0.09226405848192842,24,1.0,312
105,1.827193506665926,0.10095634583298181,0.09178299660201754,24,1.0,313
106,1.8172142249936727,0.10033660477644457,0.09131011158598278,24,1.0,313
107,1.8060588859760023,0.09981829597245986,0.0908441896855887,24,1.0,314
108,1.7967293275042775,0.09933240365925108,0.09038476833758745,24,1.0,314
109,1.7879832658665196,0.09900461648697972,0.08993140767413822,24,1.0,314
110,1.7820830967656351,0.0985309913986699,0.08948484839197135,24,1.0,315
111,1.7735578451760583,0.09803354972875786,0.08904496590261403,24,1.0,315
112,1.7646038951176415,0.09752873190462126,0.08860962126383289,24,1.0,316
113,1.7555171742831828,0.09702452210727738,0.0881815218225519,24,1.0,316
114,1.746441397930993,0.09654310168103807,0.08775908277834223,24,1.0,317
115,1.7377758302586852,0.09611255050714433,0.08734360607265733,24,1.0,317
116,1.7300259091285979,0.09560946121893564,0.08693575751097839,24,1.0,317
117,1.7209703019408416,0.0951917876868451,0.086529901292954,24,1.0,318
118,1.7134521783632117,0.0947035934713572,0.08613206885972242,24,1.0,318
119,1.7046646824844296,0.09425042076611824,0.08573795359610087,24,1.0,319
120,1.6965075737901283,0.09385102127147563,0.08534977199784706,24,1.0,319
121,1.6893183828865612,0.09343698494926092,0.08496579389003893,24,1.0,319
122,1.6818657290866965,0.09306135328210877,0.08458289561612882,24,1.0,320
123,1.6751043590779577,0.09268395517302745,0.08420836887727678,24,1.0,320
124,1.668311193114494,0.09225391745358152,0.08383688996369774,24,1.0,321
125,1.6605705141644673,0.09183008108116388,0.08347243821670441,24,1.0,321
126,1.6529414594609497,0.09146807059722252,0.08311170578044537,24,1.0,321
127,1.6464252707500053,0.09117797954819946,0.0827540548218594,24,1.0,322
128,1.6412036318675904,0.09083607968709502,0.08240067946669,24,1.0,322
129,1.6350494343677104,0.09041430905556402,0.08205389764928611,24,1.0,322
130,1.6274575630001524,0.09003401951668848,0.08171001434919992,24,1.0,323
131,1.6206123513003925,0.08963541059052563,0.08137175753297049,24,1.0,323
132,1.6134373906294612,0.08931126950408905,0.08103493613703207,24,1.0,324
133,1.607602851073603,0.08885452571172683,0.08070363424653308,24,1.0,324
134,1.599381462811083,0.08851673670592519,0.08037565591738376,24,1.0,324
135,1.5933012607066535,0.08815530673409104,0.08005147077947784,24,1.0,325
136,1.5867955212136386,0.08779846753071782,0.07972974339705462,24,1.0,325
137,1.5803724155529209,0.08748924814078467,0.0794131869033858,24,1.0,325
138,1.574806466534124,0.08708753776587802,0.07910096614820752,24,1.0,326
139,1.5675756797858043,0.08680186291411836,0.07879100035971891,24,1.0,326
140,1.5624335324541305,0.0864047368579944,0.07848802389409025,24,1.0,326
141,1.5552852634438992,0.08609521062360737,0.07818578021188496,24,1.0,327
142,1.5497137912249326,0.08574858426119211,0.07788735087162266,24,1.0,327
143,1.543474516701458,0.0853563233484508,0.07759322657777953,24,1.0,327
144,1.5364138202721143,0.08509792154166504,0.07729971221821542,24,1.0,328
145,1.5317625877499708,0.08486156187588836,0.0770081395031633,24,1.0,328
146,1.5275081137659905,0.0844721640385062,0.07672056396472679,24,1.0,328
147,1.5204989526931116,0.08420768098829891,0.0764365274736815,24,1.0,329
148,1.5157382577893803,0.08385589494737335,0.07615592777654477,24,1.0,329
149,1.5094061090527202,0.08348072265474539,0.07587865739598841,24,1.0,329
150,1.502653007785417,0.0831429318202085,0.07560317340386567,24,1.0,330
151,1.496572772763753,0.08285028626546961,0.07533065200794002,24,1.0,330
152,1.491305152778453,0.08258334577679309,0.07506200267499988,24,1.0,330
153,1.4865002239822755,0.08225676681911494,0.07479540472600069,24,1.0,331
154,1.480621802744069,0.08200896742741857,0.07453164396833048,24,1.0,331
155,1.4761614136935344,0.08173297201949836,0.0742712441343747,24,1.0,331
156,1.4711934963509705,0.08148143937328961,0.07401229616697906,24,1.0,332
157,1.466665908719213,0.08121522582774211,0.07375647998338056,24,1.0,332
158,1.461874064899358,0.08094749303156279,0.07350325405172638,24,1.0,332
159,1.4570548745681302,0.08066159470988522,0.07325291300293817,24,1.0,332
160,1.451908704777934,0.08030451117865954,0.07300481587549434,24,1.0,333
161,1.4454812012158718,0.08002564837745914,0.07275950439972634,24,1.0,333
162,1.4404616707942646,0.07980634855567777,0.07251576451314433,24,1.0,333
163,1.4365142740021999,0.07951286107333755,0.07227411980732704,24,1.0,334
164,1.4312314993200759,0.07927019628292493,0.07203500280901017,24,1.0,334
165,1.426863533092649,0.07896325999033199,0.0717990937359603,24,1.0,334
166,1.421338679825976,0.0787529353049675,0.07156426181241768,24,1.0,335
167,1.4175528354894151,0.07849440224036361,0.0713319059040416,24,1.0,335
168,1.412899240326545,0.07820813226789672,0.0711020962916768,24,1.0,335
169,1.4077463808221409,0.07791385636853952,0.07087395832480275,24,1.0,335
170,1.4024494146337114,0.07770099049766457,0.07064777795645753,24,1.0,336
171,1.3986178289579623,0.07741263290477654,0.07042499717347514,24,1.0,336
172,1.3934273922859777,0.07719673101762478,0.07020271265118555,24,1.0,336
173,1.3895411583172461,0.07697909429200808,0.06998258447381289,24,1.0,337
174,1.3856236972561455,0.07676336971687873,0.06976513458162786,24,1.0,337
175,1.3817406549038171,0.0765672779457169,0.06954944056096563,24,1.0,337
176,1.3782110030229042,0.07630941944988294,0.06933640118073921,24,1.0,337
177,1.3735695500978928,0.07609254096944139,0.06912336319426536,24,1.0,338
178,1.369665737449945,0.07588103515980854,0.0689121829050399,24,1.0,338
179,1.3658586328765536,0.07566109646233789,0.06870400075185072,24,1.0,338
180,1.361899736322082,0.07541603797224865,0.06849803231217523,24,1.0,338
181,1.3574886835004756,0.07518350955786203,0.06829340224725428,24,1.0,339
182,1.3533031720415165,0.07493661158664354,0.06808979750512202,24,1.0,339
183,1.3488590085595837,0.0746889522326539,0.06788787970913314,24,1.0,339
184,1.3444011401877702,0.07447312089942414,0.06768892066586854,24,1.0,339
185,1.3405161761896345,0.07423666021329484,0.06749078684841246,24,1.0,340
186,1.3362598838393072,0.07398977513607102,0.06729467733274551,24,1.0,340
187,1.3318159524492783,0.07378335650963343,0.067099603148893,24,1.0,340
188,1.3281004171734017,0.07354740911505335,0.06690626462750346,24,1.0,341
189,1.3238533640709602,0.07337898368680677,0.06671402885545653,24,1.0,341
190,1.3208217063625218,0.07315628528528018,0.06652370318924669,24,1.0,341
191,1.3168131351350432,0.07296925850187143,0.06633543483643896,24,1.0,341
192,1.3134466530336857,0.0727353011257253,0.06614872299108376,24,1.0,342
193,1.3092354202630552,0.0725606174433734,0.065962809251782,24,1.0,342
194,1.3060911139807212,0.07233667040374275,0.06577866608568625,24,1.0,342
195,1.3020600672673694,0.07211487533062687,0.06559665967270382,24,1.0,342
196,1.2980677559512837,0.07194188625051555,0.0654159845910766,24,1.0,343
197,1.29495395250928,0.07174990547379227,0.06523631605580547,24,1.0,343
198,1.2914982985282608,0.07157963837227253,0.06505802330648341,24,1.0,343
199,1.2884334907009056,0.07135362365913205,0.06488167535644711,24,1.0,343
200,1.2843652258643767,0.07116932960338133,0.06470673642537939,24,1.0,343
201,1.281047932860864,0.07098371800968166,0.06453281072753345,24,1.0,344
202,1.2777069241742698,0.07081628979474874,0.06435904873800312,24,1.0,344
203,1.2746932163054774,0.07065837370392904,0.06418800988039644,24,1.0,344
204,1.2718507266707226,0.07045773244310335,0.06401742762950909,24,1.0,344
205,1.2682391839758604,0.07026971700021085,0.06384868532378946,24,1.0,345
206,1.2648549060037955,0.07007519325461861,0.06368158072765809,24,1.0,345
207,1.261353478583135,0.06991971457524168,0.06351501487249511,24,1.0,345
208,1.2585548623543503,0.06975470256309083,0.06334968428325179,24,1.0,345
209,1.2555846461356348,0.06957511710413537,0.06318580484687905,24,1.0,346
210,1.2523521078744366,0.06941524485359607,0.06302315716592882,24,1.0,346
211,1.2494744073647293,0.06924096687436364,0.06286219618771323,24,1.0,346
212,1.2463374037385455,0.06904236024510625,0.06270234598605422,24,1.0,346
213,1.2427624844119125,0.06887863575673561,0.06254330226951758,24,1.0,346
214,1.239815443621241,0.06871106232286879,0.06238540454765946,24,1.0,347
215,1.2367991218116383,0.06853723029131432,0.06222788053861774,24,1.0,347
216,1.2336701452436578,0.06837223875070049,0.062072362451887686,24,1.0,347
217,1.230700297512609,0.06817884362843601,0.061918219289405996,24,1.0,347
218,1.2272191853118484,0.06803859513981655,0.06176510643061268,24,1.0,348
219,1.224694712516698,0.0678602915468265,0.0616131784250774,24,1.0,348
220,1.221485247842877,0.06767620678633046,0.06146189336071112,24,1.0,348
221,1.2181717221539483,0.06752479022064921,0.06131128901776161,24,1.0,348
222,1.2154462239716857,0.06733640984227468,0.06116253002579291,24,1.0,348
223,1.2120553771609441,0.06719678956472942,0.06101345809332687,24,1.0,349
224,1.2095422121651296,0.06702528765161365,0.06086612715703199,24,1.0,349
225,1.2064551777290458,0.06687140547672768,0.06071945343938589,24,1.0,349
226,1.2036852985810982,0.06673246861640218,0.06057419203516479,24,1.0,349
227,1.2011844350952392,0.0666127852199424,0.06042927648359852,24,1.0,350
228,1.1990301339589633,0.06645272953679639,0.060286364042338426,24,1.0,350
229,1.196149131662335,0.06629839463926862,0.06014429234774585,24,1.0,350
230,1.193371103506835,0.06612273835763421,0.060003023331498435,24,1.0,350
231,1.1902092904374157,0.06599529199783748,0.0598631426740291,24,1.0,350
232,1.1879152559610746,0.06582434291187159,0.059724128137061176,24,1.0,351
233,1.1848381724136885,0.06569648789731906,0.05958554674239286,24,1.0,351
234,1.1825367821517432,0.06556503915941689,0.05944822995655297,24,1.0,351
235,1.180170704869504,0.06538671742424187,0.05931191598133246,24,1.0,351
236,1.1769609136363537,0.06525719616679439,0.059176523236597826,24,1.0,351
237,1.174629531002299,0.06510282616892075,0.059041753071433896,24,1.0,352
238,1.1718508710405735,0.06494111434242304,0.058908181981438455,24,1.0,352
239,1.1689400581636147,0.06478696438183724,0.058775265222285954,24,1.0,352
240,1.1661653588730705,0.06464022041672372,0.05864276497050195,24,1.0,352
241,1.163523967501027,0.06448621727747723,0.058512102565331604,24,1.0,352
242,1.1607519109945903,0.06436012902557282,0.058381222411970884,24,1.0,353
243,1.158482322460311,0.06421433832666702,0.058252262400555054,24,1.0,353
244,1.1558580898800064,0.06406957691501511,0.05812312373989833,24,1.0,353
245,1.153252384470272,0.06392381526092102,0.057995125731612474,24,1.0,353
246,1.1506286746965784,0.06378509696756487,0.057867802509517514,24,1.0,353
247,1.1481317454161677,0.06362742614631141,0.0577416689411219,24,1.0,354
248,1.1452936706336054,0.06350651182694116,0.0576158408441379,24,1.0,354
249,1.1431172128849407,0.06337256650975015,0.05749146246057807,24,1.0,354
250,1.1407061971755028,0.06321221470845123,0.057367607302972135,24,1.0,354
251,1.1378198647521223,0.06307632953354278,0.05724473895518392,24,1.0,354
252,1.13537393160377,0.0629625053144034,0.05712177577484978,24,1.0,355
253,1.133325095659261,0.06281682767354425,0.05699999426101309,24,1.0,355
254,1.1307028981237965,0.06266461717810039,0.05687880794557839,24,1.0,355
255,1.127963109205807,0.0625644113580605,0.056758473202043254,24,1.0,355
256,1.1261594044450889,0.062412231269168436,0.05663896050513415,24,1.0,355
257,1.1234201628450318,0.06225748965097124,0.0565197859671222,24,1.0,355
258,1.1206348137174824,0.06211684697659121,0.05640126176167132,24,1.0,356
259,1.1181032455786417,0.06201935387534173,0.05628407848441877,24,1.0,356
260,1.1163483697561511,0.06189861448890936,0.05616750955455379,24,1.0,356
261,1.1141750608003684,0.06179311548681185,0.05605181687770781,24,1.0,356
262,1.1122760787626134,0.061686373054032545,0.055936708534453816,24,1.0,356
263,1.1103547149725859,0.061537182540798284,0.055822374621337156,24,1.0,357
264,1.107669285734369,0.061421132058339704,0.05570797464346211,24,1.0,357
265,1.1055803770501147,0.06128277175365289,0.05559415585188754,24,1.0,357
266,1.103089891565752,0.06115240476636267,0.0554815776460093,24,1.0,357
267,1.100743285794528,0.06105956560418033,0.05536997563612751,24,1.0,357
268,1.099072180875246,0.06094630639956672,0.055258218432608606,24,1.0,357
269,1.097033515192201,0.0608147106212528,0.055147772176321976,24,1.0,358
270,1.0946647911825504,0.06069257269380117,0.0550375482572479,24,1.0,358
271,1.092466308488421,0.060552463038100995,0.05492839718021859,24,1.0,358
272,1.089944334685818,0.06044380991516793,0.054819327485238566,24,1.0,358
273,1.0879885784730228,0.06033408141515637,0.05471102734595417,24,1.0,358
274,1.0860134654728146,0.06022330037184172,0.05460255901221423,24,1.0,359
275,1.084019406693151,0.06010649832081861,0.05449583264557553,24,1.0,359
276,1.081916969774735,0.05999370981507515,0.0543893353522632,24,1.0,359
277,1.0798867766713527,0.05987336234476102,0.05428315218988088,24,1.0,359
278,1.0777205222056983,0.05976520301059402,0.05417827831475371,24,1.0,359
279,1.0757736541906924,0.059651154245738004,0.05407410150690651,24,1.0,359
280,1.0737207764232841,0.05954585952816417,0.05396981631187366,24,1.0,360
281,1.071825471506955,0.05942508554476906,0.05386654820520842,24,1.0,360
282,1.069651539805843,0.05931624395835323,0.05376366305883005,24,1.0,360
283,1.0676923912503582,0.059217547946565884,0.053661439572345086,24,1.0,360
284,1.065915863038186,0.05909095450810429,0.0535602172231289,24,1.0,360
285,1.0636371811458771,0.0589965633516563,0.05345932164798193,24,1.0,360
286,1.0619381403298134,0.05888859477027048,0.05335899728659626,24,1.0,361
287,1.0599947058648687,0.05876108493829323,0.05325912197657633,24,1.0,361
288,1.057699528889278,0.0586436734317548,0.05315979839041773,24,1.0,361
289,1.0555861217715863,0.05852087217914945,0.05306088328722367,24,1.0,361
290,1.05337569922469,0.05843082015307031,0.052962318478127164,24,1.0,361
291,1.0517547627552655,0.058351810801942315,0.05286400792010256,24,1.0,361
292,1.0503325944349617,0.05823844166336162,0.05276641560237252,24,1.0,362
293,1.0482919499405092,0.05809732099908155,0.05266995342702057,24,1.0,362
294,1.045751777983468,0.058001848952740895,0.052573256805294045,24,1.0,362
295,1.044033281149336,0.05790094597486134,0.05247759886201197,24,1.0,362
296,1.0422170275475042,0.057784407473348856,0.05238274790325192,24,1.0,362
297,1.0401193345202795,0.057700777164852404,0.05228756012185439,24,1.0,362
298,1.0386139889673434,0.057582583054451214,0.052192881271923536,24,1.0,363
299,1.0364864949801218,0.057475262921756046,0.0520990339907532,24,1.0,363
300,1.034554732591609,0.05738294856266941,0.05200553115567206,24,1.0,363
301,1.0328930741280493,0.05728394009935586,0.05191263189650098,24,1.0,363
302,1.0311109217884056,0.05719685465389852,0.0518204906249709,24,1.0,363
303,1.0295433837701733,0.05709459644718267,0.05172846908404976,24,1.0,363
304,1.027702736049288,0.05698023700884998,0.05163644450594642,24,1.0,364
305,1.0256442661592997,0.05686239589821193,0.0515455211091452,24,1.0,364
306,1.0235231261678148,0.05675226218212982,0.051455223694252546,24,1.0,364
307,1.0215407192783368,0.056653848683382815,0.05136496312026668,24,1.0,364
308,1.0197692763008908,0.0565628430290492,0.05127549110729724,24,1.0,364
309,1.0181311745228856,0.05646408397803415,0.051186255836991885,24,1.0,364
310,1.0163535116046147,0.056379472443317834,0.05109756369004462,24,1.0,364
311,1.014830503979721,0.056289836638871625,0.05100937143598469,24,1.0,365
312,1.0132170594996892,0.05618447614355529,0.05092137096161207,24,1.0,365
313,1.0113205705839952,0.05611457767401973,0.05083363472053768,24,1.0,365
314,1.010062398132355,0.05599957111658019,0.0507466068323828,24,1.0,365
315,1.0079922800984433,0.055905177603560396,0.050660188754975355,24,1.0,365
316,1.0062931968640871,0.055800731121451494,0.05057415339028709,24,1.0,365
317,1.0044131601861268,0.05570606929257395,0.050487992241865,24,1.0,366
318,1.002709247266331,0.055610603868917724,0.05040286243050222,24,1.0,366
319,1.000990869640519,0.055526029838850674,0.05031765388288626,24,1.0,366
320,0.9994685370993122,0.055447025326702794,0.050232890141106,24,1.0,366
321,0.9980464558806503,0.055341374616224855,0.05014880040772482,24,1.0,366
322,0.9961447430920474,0.055254237945179085,0.050065161607865526,24,1.0,366
323,0.9945762830132235,0.0551548137187841,0.04998211035161052,24,1.0,366
324,0.9927866469381138,0.05506606179380511,0.04989911528203442,24,1.0,367
325,0.991189112288492,0.05498153068866732,0.049816817483506304,24,1.0,367
326,0.9896675523960117,0.0549099348938546,0.04973456679931338,24,1.0,367
327,0.9883788280893828,0.054809939776592535,0.04965274587850809,24,1.0,367
328,0.9865789159786656,0.05471547020534315,0.049571518437879346,24,1.0,367
329,0.9848784636961767,0.054637544884972834,0.0494904580046027,24,1.0,367
330,0.9834758079295111,0.054526822890732934,0.049410228420175784,24,1.0,367
331,0.9814828120331929,0.05444240980476657,0.04932951292059004,24,1.0,368
332,0.9799633764857982,0.05434504949376485,0.04924979901260479,24,1.0,368
333,0.9782108908877672,0.054262720112237504,0.04917041301446809,24,1.0,368
334,0.976728962020275,0.05417717359244235,0.04909106759951783,24,1.0,368
335,0.9751891246639622,0.054086068586810414,0.04901205128336558,24,1.0,368
336,0.9735492345625875,0.053993062670197614,0.048933572139037505,24,1.0,368
337,0.971875128063557,0.05390173815089092,0.048855333926528986,24,1.0,368
338,0.9702312867160366,0.05379913247841834,0.048777756052687554,24,1.0,369
339,0.9683843846115301,0.05370999818146948,0.0487006005499828,24,1.0,369
340,0.9667799672664507,0.053614343191762406,0.04862371116969257,24,1.0,369
341,0.9650581774517233,0.053527318890699,0.04854715703043077,24,1.0,369
342,0.963491740032582,0.05344764557070353,0.0484708150082499,24,1.0,369
343,0.9620576202726635,0.05336719546087579,0.04839508738233764,24,1.0,369
344,0.9606095182957641,0.05329511331526323,0.048319550933831834,24,1.0,369
345,0.9593120396747381,0.053208561056602266,0.04824440959099952,24,1.0,370
346,0.9577540990188408,0.053133752904512326,0.04816931476026507,24,1.0,370
347,0.9564075522812219,0.05305702091858267,0.04809475035928971,24,1.0,370
348,0.9550263765344881,0.05297951375697327,0.04802070336282103,24,1.0,370
349,0.9536312476255189,0.052895667245581146,0.04794660272784748,24,1.0,370
350,0.9521220104204606,0.05280668689124767,0.04787313882194028,24,1.0,370
351,0.9505203640424581,0.052722587776005594,0.047800054079953136,24,1.0,370
352,0.9490065799681007,0.05265429002769456,0.047727174032582725,24,1.0,371
353,0.9477772204985021,0.05257751128848231,0.047654508115270444,24,1.0,371
354,0.9463952031926816,0.052503260563874624,0.04758212439164474,24,1.0,371
355,0.9450586901497432,0.05242391414007528,0.04751041119181926,24,1.0,371
356,0.9436304545213551,0.05234062510014633,0.04743857652230085,24,1.0,371
357,0.9421312518026339,0.05226096986527066,0.04736716070272018,24,1.0,371
358,0.9406974575748719,0.05219024498591012,0.04729578043301644,24,1.0,371
359,0.9394244097463822,0.05209747251412975,0.047225400394432154,24,1.0,371
360,0.9377545052543356,0.05202214268544125,0.04715512522787904,24,1.0,372
361,0.9363985683379425,0.05194399135895763,0.04708495676995031,24,1.0,372
362,0.9349918444612373,0.05186515743741062,0.047015459646215396,24,1.0,372
363,0.9335728338733911,0.05179191572717132,0.046945658929675414,24,1.0,372
364,0.9322544830890838,0.05170964451779024,0.04687665744155139,24,1.0,372
365,0.9307736013202244,0.051645362736590386,0.04680766073282014,24,1.0,372
366,0.9296165292586269,0.051552493620527357,0.046739380610494125,24,1.0,372
367,0.9279448851694925,0.051472428132145163,0.04667062747848332,24,1.0,373
368,0.9265037063786129,0.051392750297857163,0.04660234975286714,24,1.0,373
369,0.925069505361429,0.05132055741479755,0.046534745023164674,24,1.0,373
370,0.923770033466356,0.051260806830603,0.04646715899892412,24,1.0,373
371,0.9226945229508541,0.051185165836968416,0.04640021965813082,24,1.0,373
372,0.9213329850654315,0.05110286316729881,0.046333209860496605,24,1.0,373
373,0.9198515370113787,0.05102695104582892,0.046266803359459735,24,1.0,373
374,0.9184851188249206,0.05095535865235544,0.04620037173849553,24,1.0,373
375,0.9171964557423979,0.05088605524832433,0.04613403968480754,24,1.0,374
376,0.915948994469838,0.05080524496439307,0.04606802536179668,24,1.0,374
377,0.9144944093590753,0.05072874791569461,0.0460024733202278,24,1.0,374
378,0.9131174624825029,0.05065845403120366,0.045937165569437145,24,1.0,374
379,0.911852172561666,0.050585554188424656,0.0458722100504457,24,1.0,374
